The following values were not passed to `accelerate launch` and had defaults used instead:
		More than one GPU was found, enabling multi-GPU training.
		If this was unintended please pass in `--num_processes=1`.
	`--num_machines` was set to a value of `1`
	`--mixed_precision` was set to a value of `'no'`
	`--dynamo_backend` was set to a value of `'no'`
To avoid this warning pass in values for each of the problematic parameters or run `accelerate config`.
2026-05-01 10:35:04,606 | INFO | train_vaccine | Loading user dataset from data/processed/ratio_5
2026-05-01 10:35:04,606 | INFO | train_vaccine | Loading user dataset from data/processed/ratio_5
2026-05-01 10:35:04,606 | INFO | train_vaccine | Loading user dataset from data/processed/ratio_5
2026-05-01 10:35:04,606 | INFO | train_vaccine | Loading user dataset from data/processed/ratio_5
2026-05-01 10:35:04,613 | INFO | train_vaccine | Loading user dataset from data/processed/ratio_5
2026-05-01 10:35:04,619 | INFO | train_vaccine | Loading user dataset from data/processed/ratio_5
2026-05-01 10:35:04,620 | INFO | train_vaccine | Loading user dataset from data/processed/ratio_5
2026-05-01 10:35:04,626 | INFO | train_vaccine | Loading user dataset from data/processed/ratio_5
2026-05-01 10:35:05,357 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/meta-llama/Llama-2-7b-chat-hf/resolve/main/config.json "HTTP/1.1 200 OK"
2026-05-01 10:35:05,369 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/meta-llama/Llama-2-7b-chat-hf/resolve/main/config.json "HTTP/1.1 200 OK"
2026-05-01 10:35:05,375 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/meta-llama/Llama-2-7b-chat-hf/resolve/main/config.json "HTTP/1.1 200 OK"
2026-05-01 10:35:05,377 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/meta-llama/Llama-2-7b-chat-hf/resolve/main/config.json "HTTP/1.1 200 OK"
2026-05-01 10:35:05,380 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/meta-llama/Llama-2-7b-chat-hf/resolve/main/config.json "HTTP/1.1 200 OK"
2026-05-01 10:35:05,382 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/meta-llama/Llama-2-7b-chat-hf/resolve/main/config.json "HTTP/1.1 200 OK"
2026-05-01 10:35:05,391 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/meta-llama/Llama-2-7b-chat-hf/resolve/main/config.json "HTTP/1.1 200 OK"
2026-05-01 10:35:05,429 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/meta-llama/Llama-2-7b-chat-hf/resolve/main/config.json "HTTP/1.1 200 OK"
2026-05-01 10:35:05,461 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/meta-llama/Llama-2-7b-chat-hf/resolve/main/tokenizer_config.json "HTTP/1.1 200 OK"
2026-05-01 10:35:05,461 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/meta-llama/Llama-2-7b-chat-hf/resolve/main/tokenizer_config.json "HTTP/1.1 200 OK"
2026-05-01 10:35:05,461 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/meta-llama/Llama-2-7b-chat-hf/resolve/main/tokenizer_config.json "HTTP/1.1 200 OK"
2026-05-01 10:35:05,464 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/meta-llama/Llama-2-7b-chat-hf/resolve/main/tokenizer_config.json "HTTP/1.1 200 OK"
2026-05-01 10:35:05,465 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/meta-llama/Llama-2-7b-chat-hf/resolve/main/tokenizer_config.json "HTTP/1.1 200 OK"
2026-05-01 10:35:05,480 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/meta-llama/Llama-2-7b-chat-hf/resolve/main/tokenizer_config.json "HTTP/1.1 200 OK"
2026-05-01 10:35:05,484 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/meta-llama/Llama-2-7b-chat-hf/resolve/main/tokenizer_config.json "HTTP/1.1 200 OK"
2026-05-01 10:35:05,495 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/meta-llama/Llama-2-7b-chat-hf/resolve/main/tokenizer_config.json "HTTP/1.1 200 OK"
2026-05-01 10:35:05,563 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/models/meta-llama/Llama-2-7b-chat-hf/tree/main/additional_chat_templates?recursive=false&expand=false "HTTP/1.1 404 Not Found"
